,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,58.772,30.301,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.345,0.170,0.438,0.366,0.313,0.535,12,7
1,953,4,60.701,34.276,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.355,0.438,0.719,0.462,0.748,0.854,12,7
2,953,8,65.391,41.155,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,75.591,55.410,0.818,0.788,0.933,0.843,0.974,0.979,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,107.689,83.566,0.557,0.625,0.748,0.541,0.618,0.745,0.529,0.601,0.742,0.527,0.516,0.734,0.482,0.409,0.704,20,17
5,951,64,169.309,136.512,0.320,0.152,0.515,0.287,0.163,0.512,0.365,0.160,0.527,0.341,0.106,0.391,0.352,0.059,0.289,16,8
6,1892,2,68.809,36.390,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.318,0.130,0.400,0.318,0.241,0.487,17,9
7,1896,4,70.242,43.815,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.349,0.371,0.683,0.333,0.578,0.782,15,9
8,1895,8,82.202,55.790,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.421,0.706,0.876,0.898,1.000,1.000,15,8
9,1898,16,104.402,81.048,0.867,0.840,0.949,0.838,0.965,0.972,0.838,0.963,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,161.136,131.502,0.578,0.659,0.757,0.561,0.633,0.751,0.585,0.644,0.753,0.578,0.565,0.753,0.584,0.547,0.746,22,21
11,1902,64,279.501,234.340,0.371,0.259,0.525,0.314,0.244,0.513,0.400,0.270,0.530,0.385,0.183,0.467,0.354,0.137,0.430,22,16
12,2836,2,71.014,42.926,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.306,0.120,0.391,0.302,0.203,0.458,18,11
