,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,63.338,31.016,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.325,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,62.754,35.026,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.358,0.448,0.721,0.462,0.748,0.854,12,7
2,953,8,70.496,42.001,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,81.004,56.287,0.818,0.788,0.933,0.797,0.909,0.959,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,109.349,84.728,0.552,0.628,0.749,0.550,0.620,0.744,0.555,0.620,0.743,0.530,0.516,0.733,0.482,0.409,0.704,20,17
5,951,64,177.548,143.579,0.318,0.162,0.517,0.295,0.164,0.518,0.367,0.159,0.526,0.344,0.106,0.391,0.352,0.059,0.289,16,8
6,1892,2,71.862,36.994,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.324,0.132,0.400,0.318,0.241,0.487,17,9
7,1896,4,69.716,45.226,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.357,0.339,0.664,0.333,0.578,0.782,17,9
8,1895,8,86.947,58.838,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.420,0.708,0.877,0.898,1.000,1.000,15,8
9,1898,16,112.482,86.138,0.848,0.924,0.965,0.838,0.965,0.972,0.838,0.964,0.971,0.837,0.963,0.971,0.851,0.926,0.967,16,15
10,1900,32,171.013,138.286,0.540,0.567,0.733,0.554,0.632,0.749,0.590,0.654,0.753,0.579,0.564,0.749,0.584,0.547,0.746,22,21
11,1902,64,293.419,246.657,0.360,0.268,0.529,0.323,0.256,0.518,0.395,0.279,0.533,0.371,0.192,0.469,0.354,0.137,0.430,23,16
12,2836,2,76.653,45.264,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.306,0.105,0.379,0.302,0.203,0.458,20,11
13,2841,4,84.617,56.722,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.327,0.317,0.653,0.343,0.457,0.724,18,12
14,2843,8,107.315,73.640,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.365,0.558,0.824,0.876,1.000,1.000,20,8
15,2841,16,147.883,115.064,0.847,0.922,0.958,0.849,0.970,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,233.058,193.100,0.593,0.654,0.758,0.593,0.646,0.750,0.589,0.640,0.751,0.592,0.606,0.758,0.578,0.550,0.745,26,22
17,2845,64,415.422,354.447,0.377,0.289,0.513,0.344,0.283,0.510,0.413,0.312,0.522,0.386,0.199,0.481,0.347,0.157,0.453,25,19
18,3792,2,82.574,51.929,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.269,0.100,0.374,0.311,0.197,0.454,21,11
19,3798,4,102.090,63.717,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.303,0.300,0.645,0.331,0.451,0.723,19,12
20,3788,8,123.997,91.599,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.371,0.513,0.804,0.820,0.974,0.984,23,9
21,3783,16,180.890,145.557,0.850,0.911,0.959,0.828,0.965,0.970,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
