,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,57.923,30.001,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.324,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,59.751,33.869,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.359,0.439,0.719,0.462,0.748,0.854,12,7
2,953,8,63.034,40.296,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,79.188,54.593,0.818,0.788,0.933,0.788,0.901,0.954,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,104.488,81.189,0.552,0.611,0.740,0.549,0.623,0.745,0.555,0.630,0.749,0.527,0.514,0.731,0.482,0.409,0.704,20,17
5,951,64,166.806,133.987,0.331,0.144,0.514,0.303,0.157,0.516,0.369,0.152,0.520,0.342,0.107,0.393,0.352,0.059,0.289,16,8
6,1892,2,66.790,36.023,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.324,0.136,0.406,0.318,0.241,0.487,16,9
7,1896,4,68.771,43.070,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.333,0.337,0.660,0.333,0.578,0.782,18,9
8,1895,8,79.723,57.503,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.427,0.688,0.867,0.898,1.000,1.000,16,8
9,1898,16,107.156,81.813,0.867,0.842,0.950,0.819,0.911,0.961,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,159.798,131.995,0.591,0.639,0.753,0.571,0.635,0.748,0.596,0.658,0.755,0.585,0.567,0.749,0.584,0.547,0.746,22,21
11,1902,64,274.939,235.048,0.343,0.238,0.519,0.326,0.257,0.519,0.399,0.278,0.532,0.368,0.177,0.470,0.354,0.137,0.430,22,16
12,2836,2,72.968,42.242,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.305,0.111,0.384,0.302,0.203,0.458,19,11
13,2841,4,80.438,52.900,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.327,0.308,0.647,0.343,0.457,0.724,19,12
14,2843,8,100.107,71.847,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.365,0.567,0.825,0.876,1.000,1.000,20,8
15,2841,16,140.061,111.272,0.847,0.922,0.958,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.970,0.974,0.848,0.971,0.974,16,16
16,2839,32,217.010,182.001,0.583,0.655,0.760,0.559,0.629,0.753,0.577,0.638,0.751,0.591,0.606,0.756,0.578,0.550,0.745,26,22
17,2845,64,387.700,336.648,0.371,0.288,0.513,0.344,0.281,0.511,0.408,0.305,0.520,0.375,0.198,0.478,0.347,0.157,0.453,25,19
18,3792,2,79.529,49.684,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.258,0.102,0.375,0.311,0.197,0.454,21,11
19,3798,4,95.507,61.709,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.316,0.251,0.617,0.331,0.451,0.723,23,12
20,3788,8,120.838,88.215,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.361,0.497,0.798,0.820,0.974,0.984,24,9
21,3783,16,167.727,138.499,0.850,0.911,0.959,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,275.267,232.450,0.646,0.721,0.833,0.652,0.750,0.837,0.662,0.777,0.845,0.653,0.773,0.846,0.635,0.683,0.832,31,25
23,3792,64,508.946,435.388,0.394,0.308,0.532,0.361,0.293,0.527,0.422,0.332,0.541,0.409,0.264,0.524,0.388,0.194,0.494,31,21
24,4739,2,91.750,54.494,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.291,0.106,0.379,0.311,0.176,0.441,20,12
25,4742,4,104.927,72.281,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.297,0.269,0.626,0.331,0.426,0.709,22,13
26,4744,8,137.444,105.090,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.349,0.499,0.795,0.532,0.809,0.910,25,13
27,4744,16,200.916,163.403,0.841,0.917,0.967,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,339.848,288.547,0.671,0.739,0.829,0.649,0.747,0.829,0.661,0.772,0.840,0.682,0.753,0.842,0.651,0.689,0.831,28,25
29,4740,64,618.405,542.458,0.387,0.342,0.550,0.363,0.324,0.540,0.440,0.363,0.551,0.408,0.286,0.539,0.360,0.199,0.501,32,22
30,5697,2,100.272,62.638,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.285,0.087,0.360,0.312,0.148,0.419,24,14
31,5687,4,118.106,82.616,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.314,0.236,0.607,0.321,0.411,0.699,25,14
32,5690,8,158.343,119.367,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.341,0.462,0.785,0.530,0.807,0.909,26,13
33,5682,16,235.553,189.987,0.780,0.766,0.907,0.810,0.945,0.957,0.810,0.945,0.957,0.768,0.923,0.946,0.808,0.945,0.956,17,16
34,5691,32,397.154,341.249,0.633,0.728,0.816,0.618,0.726,0.812,0.639,0.750,0.820,0.624,0.724,0.818,0.613,0.662,0.807,29,25
35,5691,64,725.122,638.422,0.407,0.357,0.565,0.343,0.334,0.561,0.450,0.385,0.572,0.425,0.291,0.556,0.429,0.260,0.541,32,27
36,6653,2,104.576,67.072,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.270,0.077,0.348,0.319,0.148,0.418,28,14
37,6643,4,131.447,100.017,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.309,0.218,0.596,0.337,0.400,0.697,27,14
38,6648,8,172.626,134.005,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.336,0.466,0.786,0.535,0.815,0.911,26,13
39,6645,16,269.824,221.130,0.817,0.841,0.909,0.776,0.872,0.907,0.776,0.872,0.907,0.701,0.835,0.892,0.774,0.876,0.910,18,16
40,6640,32,461.570,393.736,0.666,0.714,0.831,0.666,0.770,0.840,0.678,0.778,0.841,0.678,0.766,0.843,0.677,0.747,0.845,30,28
41,6643,64,850.176,742.595,0.410,0.358,0.570,0.352,0.342,0.569,0.444,0.391,0.581,0.416,0.303,0.567,0.404,0.232,0.539,34,26
42,7600,2,110.979,74.696,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.277,0.079,0.351,0.303,0.135,0.405,27,16
43,7602,4,138.362,98.310,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.309,0.220,0.595,0.328,0.352,0.672,28,16
44,7598,8,196.186,150.876,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.341,0.453,0.780,0.472,0.752,0.891,27,14
45,7601,16,301.442,249.943,0.847,0.922,0.969,0.816,0.965,0.973,0.816,0.965,0.973,0.732,0.916,0.951,0.816,0.963,0.972,19,16
46,7602,32,517.338,442.379,0.662,0.705,0.788,0.652,0.708,0.785,0.662,0.718,0.788,0.649,0.699,0.790,0.653,0.650,0.794,29,25
47,7596,64,964.842,843.980,0.384,0.324,0.544,0.370,0.324,0.541,0.446,0.373,0.556,0.415,0.287,0.544,0.404,0.239,0.526,33,26
48,8560,2,126.747,80.340,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.276,0.072,0.343,0.285,0.128,0.398,30,17
49,8550,4,150.915,111.030,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.308,0.213,0.592,0.332,0.374,0.683,28,15
50,8536,8,217.250,168.155,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.342,0.448,0.777,0.330,0.649,0.860,28,16
51,8541,16,344.205,288.234,0.870,0.984,0.985,0.870,0.985,0.985,0.870,0.985,0.985,0.805,0.951,0.970,0.870,0.984,0.985,18,16
52,8548,32,603.404,519.078,0.666,0.759,0.836,0.673,0.777,0.838,0.678,0.788,0.843,0.664,0.775,0.839,0.648,0.726,0.839,31,28
53,8540,64,1104.369,953.731,0.383,0.341,0.563,0.363,0.331,0.560,0.450,0.380,0.572,0.427,0.310,0.564,0.429,0.256,0.558,34,27
54,9488,2,135.749,91.423,0.867,1.000,1.000,0.867,1.000,1.000,0.867,1.000,1.000,0.297,0.070,0.341,0.294,0.133,0.404,30,16
55,9500,4,171.098,123.232,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.302,0.197,0.583,0.305,0.339,0.660,30,18
56,9497,8,236.952,190.454,0.875,1.000,1.000,0.875,1.000,1.000,0.875,1.000,1.000,0.346,0.444,0.778,0.337,0.608,0.842,27,18
57,9498,16,381.410,316.080,0.848,0.962,0.969,0.849,0.963,0.970,0.849,0.963,0.970,0.562,0.796,0.906,0.849,0.964,0.970,25,16
58,9499,32,668.523,573.947,0.677,0.760,0.827,0.677,0.774,0.827,0.683,0.776,0.828,0.672,0.758,0.830,0.663,0.749,0.829,29,28
59,9505,64,1247.711,1099.733,0.453,0.424,0.615,0.398,0.386,0.606,0.480,0.443,0.620,0.447,0.373,0.617,0.436,0.294,0.608,40,31
