,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,58.231,28.775,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.341,0.191,0.452,0.366,0.313,0.535,11,7
1,953,4,59.149,32.456,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.366,0.459,0.725,0.462,0.748,0.854,12,7
2,953,8,64.548,39.884,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,73.657,53.395,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,102.767,80.553,0.550,0.606,0.740,0.542,0.616,0.742,0.549,0.620,0.747,0.524,0.512,0.731,0.482,0.409,0.704,20,17
5,951,64,164.320,133.896,0.340,0.153,0.517,0.298,0.146,0.515,0.375,0.164,0.520,0.337,0.106,0.393,0.352,0.059,0.289,16,8
6,1892,2,63.241,35.201,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.302,0.125,0.394,0.318,0.241,0.487,18,9
7,1896,4,66.590,42.135,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.335,0.348,0.667,0.333,0.578,0.782,17,9
8,1895,8,79.947,55.944,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.419,0.706,0.876,0.898,1.000,1.000,15,8
9,1898,16,103.847,81.689,0.867,0.841,0.950,0.838,0.964,0.971,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,159.656,130.360,0.596,0.636,0.749,0.567,0.640,0.753,0.589,0.652,0.756,0.594,0.590,0.751,0.584,0.547,0.746,23,21
11,1902,64,273.396,234.686,0.345,0.242,0.517,0.332,0.238,0.512,0.398,0.273,0.531,0.380,0.182,0.465,0.354,0.137,0.430,22,16
12,2836,2,71.545,42.542,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.304,0.117,0.390,0.302,0.203,0.458,18,11
13,2841,4,80.110,52.581,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.322,0.299,0.644,0.343,0.457,0.724,19,12
14,2843,8,98.813,72.412,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.367,0.562,0.824,0.876,1.000,1.000,20,8
15,2841,16,135.014,107.767,0.847,0.922,0.958,0.816,0.908,0.954,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,215.954,182.201,0.592,0.642,0.755,0.568,0.634,0.752,0.602,0.662,0.761,0.572,0.607,0.757,0.578,0.550,0.745,25,22
17,2845,64,387.040,333.185,0.377,0.293,0.516,0.344,0.292,0.516,0.413,0.316,0.525,0.388,0.201,0.480,0.347,0.157,0.453,25,19
18,3792,2,78.964,47.294,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.282,0.112,0.385,0.311,0.197,0.454,19,11
19,3798,4,91.382,60.128,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.320,0.274,0.630,0.331,0.451,0.723,21,12
20,3788,8,115.953,85.780,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.364,0.529,0.811,0.820,0.974,0.984,22,9
21,3783,16,169.132,135.418,0.850,0.910,0.958,0.828,0.966,0.971,0.828,0.964,0.970,0.828,0.965,0.970,0.828,0.966,0.971,16,16
22,3791,32,275.762,234.450,0.624,0.697,0.824,0.649,0.747,0.836,0.661,0.777,0.845,0.637,0.755,0.844,0.635,0.683,0.832,30,25
23,3792,64,498.298,430.977,0.393,0.314,0.538,0.361,0.288,0.530,0.421,0.327,0.539,0.410,0.253,0.521,0.388,0.194,0.494,29,21
24,4739,2,86.218,54.660,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.275,0.102,0.375,0.311,0.176,0.441,21,12
25,4742,4,102.214,70.451,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.298,0.260,0.620,0.331,0.426,0.709,23,13
26,4744,8,133.558,101.180,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.356,0.491,0.796,0.532,0.809,0.910,24,13
27,4744,16,198.659,167.498,0.840,0.914,0.966,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,0.851,0.975,0.979,16,16
28,4746,32,332.039,286.879,0.665,0.728,0.824,0.650,0.750,0.832,0.673,0.781,0.841,0.679,0.750,0.840,0.651,0.689,0.831,28,25
29,4740,64,615.508,533.426,0.400,0.347,0.547,0.386,0.328,0.543,0.441,0.367,0.553,0.419,0.285,0.536,0.360,0.199,0.501,32,22
30,5697,2,90.670,59.796,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.289,0.092,0.365,0.312,0.148,0.419,23,14
31,5687,4,112.127,79.553,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.306,0.237,0.607,0.321,0.411,0.699,25,14
32,5690,8,150.834,118.121,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.336,0.447,0.779,0.530,0.807,0.909,27,13
33,5682,16,228.917,189.370,0.810,0.945,0.956,0.810,0.945,0.957,0.810,0.945,0.957,0.767,0.921,0.945,0.808,0.945,0.956,17,16
34,5691,32,392.901,337.556,0.626,0.733,0.814,0.623,0.734,0.814,0.640,0.746,0.818,0.628,0.744,0.821,0.613,0.662,0.807,30,25
35,5691,64,727.375,631.505,0.413,0.353,0.563,0.363,0.336,0.557,0.444,0.379,0.573,0.420,0.290,0.556,0.429,0.260,0.541,33,27
36,6653,2,101.206,66.306,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.281,0.082,0.354,0.319,0.148,0.418,26,14
37,6643,4,126.827,88.340,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.310,0.228,0.602,0.337,0.400,0.697,26,14
38,6648,8,169.606,134.650,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.350,0.471,0.789,0.535,0.815,0.911,25,13
39,6645,16,261.644,218.461,0.784,0.748,0.886,0.754,0.840,0.897,0.776,0.873,0.907,0.698,0.835,0.889,0.774,0.876,0.910,19,16
40,6640,32,451.691,392.216,0.668,0.746,0.836,0.661,0.776,0.842,0.678,0.774,0.842,0.678,0.757,0.844,0.677,0.747,0.845,29,28
41,6643,64,834.368,728.937,0.417,0.364,0.572,0.373,0.349,0.569,0.444,0.387,0.579,0.419,0.303,0.565,0.404,0.232,0.539,34,26
42,7600,2,108.809,73.168,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.280,0.083,0.355,0.303,0.135,0.405,26,16
43,7602,4,137.852,98.185,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.311,0.239,0.608,0.328,0.352,0.672,25,16
44,7598,8,191.595,148.664,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.332,0.450,0.774,0.472,0.752,0.891,29,14
45,7601,16,298.580,245.715,0.854,0.868,0.955,0.816,0.965,0.973,0.816,0.965,0.973,0.732,0.912,0.949,0.816,0.963,0.972,19,16
46,7602,32,511.514,441.272,0.647,0.700,0.791,0.657,0.713,0.788,0.668,0.717,0.788,0.654,0.696,0.791,0.653,0.650,0.794,28,25
47,7596,64,947.578,830.497,0.406,0.340,0.549,0.358,0.326,0.544,0.451,0.376,0.554,0.411,0.303,0.547,0.404,0.239,0.526,36,26
48,8560,2,119.379,78.439,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.277,0.074,0.344,0.285,0.128,0.398,29,17
49,8550,4,148.158,106.565,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.309,0.221,0.598,0.332,0.374,0.683,27,15
50,8536,8,207.341,163.026,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.347,0.446,0.779,0.330,0.649,0.860,27,16
51,8541,16,327.479,274.809,0.857,0.925,0.970,0.870,0.985,0.985,0.870,0.985,0.985,0.842,0.968,0.977,0.870,0.984,0.985,17,16
52,8548,32,571.432,494.934,0.664,0.749,0.836,0.657,0.760,0.833,0.678,0.788,0.843,0.661,0.773,0.838,0.648,0.726,0.839,31,28
53,8540,64,1062.016,938.232,0.416,0.367,0.564,0.395,0.349,0.561,0.452,0.371,0.567,0.400,0.300,0.569,0.429,0.256,0.558,34,27
54,9488,2,133.076,85.107,0.867,1.000,1.000,0.867,1.000,1.000,0.867,1.000,1.000,0.294,0.075,0.347,0.294,0.133,0.404,28,16
55,9500,4,166.787,122.101,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.295,0.212,0.592,0.305,0.339,0.660,28,18
56,9497,8,229.916,179.819,0.875,1.000,1.000,0.875,1.000,1.000,0.875,1.000,1.000,0.328,0.436,0.774,0.337,0.608,0.842,28,18
57,9498,16,365.113,299.484,0.850,0.925,0.961,0.849,0.963,0.970,0.849,0.963,0.970,0.635,0.841,0.920,0.849,0.964,0.970,22,16
58,9499,32,629.780,539.981,0.678,0.757,0.824,0.679,0.762,0.825,0.676,0.771,0.828,0.675,0.768,0.831,0.663,0.749,0.829,30,28
59,9505,64,1175.105,1025.183,0.442,0.436,0.621,0.417,0.407,0.610,0.491,0.451,0.619,0.467,0.380,0.620,0.436,0.294,0.608,40,31
