,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,61.686,31.369,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.342,0.173,0.440,0.366,0.313,0.535,12,7
1,953,4,62.787,34.723,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.364,0.418,0.707,0.462,0.748,0.854,13,7
2,953,8,67.974,42.541,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,78.736,56.880,0.818,0.788,0.933,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,108.812,85.891,0.548,0.614,0.741,0.536,0.616,0.745,0.538,0.601,0.739,0.524,0.512,0.731,0.482,0.409,0.704,20,17
5,951,64,173.778,140.436,0.336,0.160,0.520,0.296,0.136,0.508,0.370,0.163,0.523,0.348,0.102,0.385,0.352,0.059,0.289,15,8
6,1892,2,70.227,37.433,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.321,0.124,0.393,0.318,0.241,0.487,18,9
7,1896,4,71.955,44.942,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.292,0.361,0.671,0.333,0.578,0.782,17,9
8,1895,8,84.199,57.142,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.426,0.688,0.867,0.898,1.000,1.000,16,8
9,1898,16,109.418,84.937,0.867,0.841,0.950,0.813,0.909,0.960,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,170.066,138.824,0.557,0.588,0.734,0.571,0.630,0.749,0.579,0.653,0.756,0.586,0.569,0.749,0.584,0.547,0.746,22,21
11,1902,64,289.779,247.674,0.331,0.245,0.517,0.345,0.253,0.519,0.396,0.271,0.534,0.368,0.174,0.459,0.354,0.137,0.430,21,16
12,2836,2,74.288,43.530,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.313,0.117,0.390,0.302,0.203,0.458,18,11
13,2841,4,85.812,54.248,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.339,0.331,0.662,0.343,0.457,0.724,17,12
14,2843,8,105.381,76.061,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.368,0.563,0.825,0.876,1.000,1.000,20,8
15,2841,16,144.529,114.312,0.848,0.922,0.959,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,230.017,191.643,0.595,0.636,0.758,0.574,0.644,0.753,0.594,0.656,0.758,0.589,0.599,0.756,0.578,0.550,0.745,26,22
17,2845,64,406.200,349.897,0.376,0.288,0.513,0.320,0.259,0.504,0.413,0.311,0.522,0.383,0.209,0.479,0.347,0.157,0.453,26,19
